State,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07
Minnesota,3.03,3.03,7.58,7.58,7.58,7.58,7.58,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,14.39,18.94,18.94,18.94,18.94,18.94,18.94,18.94,35.61,35.61,37.88,37.88,46.21,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,65.91,65.91,65.91,65.91,65.91,65.91,65.91,65.91,65.91,65.91,65.91,65.91,65.91,65.91,65.91,68.94,68.94,68.94,68.94,68.94,68.94,68.94,68.94,68.94,68.94,68.94,65.91,65.91,65.91,65.91,65.91,65.91,65.91,65.91,64.39,64.39,64.39,64.39,64.39,64.39,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,51.52,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,NA,NA,NA,NA,NA
Mississippi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.21,21.21,21.21,21.21,21.21,24.24,24.24,24.24,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11,49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,38.64,38.64,NA,NA,NA,NA,NA,NA
Missouri,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,12.12,12.12,12.12,12.12,12.12,12.12,22.35,22.35,24.62,24.62,36.74,36.74,36.74,39.02,42.42,42.42,46.97,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,54.17,54.17,54.17,54.17,54.17,54.17,54.17,54.17,54.17,54.17,54.17,54.17,54.17,54.17,54.17,52.65,52.65,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,55.68,52.65,48.86,47.35,47.35,47.35,47.35,47.35,42.8,42.8,42.8,42.8,42.8,42.8,42.8,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,39.39,39.39,39.39,39.39,39.39,39.39,39.39,39.39,45.08,45.08,45.08,45.08,45.08,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,46.59,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62
Montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,12.12,12.12,12.12,12.12,12.12,12.12,12.12,12.12,16.67,16.67,34.09,40.91,40.91,40.91,45.45,46.97,46.97,46.97,53.03,55.3,55.3,55.3,59.85,73.48,73.48,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,76.52,76.52,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,71.97,55.3,55.3,55.3,55.3,55.3,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,55.3,55.3,55.3,55.3,55.3,55.3,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,55.3,55.3,55.3,55.3,55.3,55.3,55.3,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,48.48,53.03,53.03,53.03
Nebraska,0,0,0,0,0,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,12.12,12.12,12.12,12.12,12.12,18.18,21.21,21.21,28.79,31.06,31.06,40.53,40.53,40.53,40.53,40.53,45.08,47.35,47.35,47.35,47.35,47.35,47.35,47.35,48.86,48.86,48.86,51.52,51.52,51.52,51.52,53.03,53.03,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,57.95,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,46.21,46.21,46.21,46.21,46.21,46.21,46.21,46.21,45.08,45.08,45.08,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,43.56,43.56,43.56,43.56,50.38,50.38,45.83,45.83,45.83,45.83,38.64,38.64,38.64,38.64,38.64,38.64,38.64,38.64,38.64,38.64,38.64,38.64,35.61,35.61,35.61,NA,NA
Nevada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,4.55,4.55,4.55,4.55,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09,16.67,22.73,25.76,31.82,31.82,37.88,37.88,37.88,37.88,51.52,51.52,51.52,51.52,51.52,51.52,51.52,56.06,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,60.61,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,55.3,55.3,55.3,62.88,62.88,62.88,59.85,59.85,59.85,59.85,59.85,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,50.76,40.91,40.91,40.91,40.91,40.91,40.91,40.91,40.91
New Hampshire,0,0,0,0,0,0,0,0,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,13.64,13.64,13.64,13.64,13.64,13.64,13.64,13.64,13.64,13.64,18.18,18.18,18.18,18.18,24.24,40.15,40.15,43.18,46.21,46.21,46.21,48.48,48.48,48.48,48.48,54.55,68.18,68.18,68.18,68.18,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,78.03,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,56.82,56.82,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,49.24,49.24,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,46.97,NA,NA,NA,NA,NA,NA
New Jersey,0,0,0,0,0,0,0,0,0,0,0,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09,18.18,18.18,18.18,18.18,31.06,31.06,40.15,40.15,43.18,54.55,54.55,54.55,54.55,54.55,54.55,54.55,54.55,54.55,54.55,54.55,54.55,54.55,54.55,54.55,54.55,54.55,54.55,54.55,54.55,54.55,54.55,54.55,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,65.15,65.15,65.15,65.15,65.15,65.15,65.15,65.15,62.12,62.12,66.67,66.67,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,55.3,55.3,55.3,55.3,55.3,55.3,55.3,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,NA,NA,NA,NA,NA,NA
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,16.67,16.67,16.67,25.76,33.33,40.15,43.18,53.79,53.79,53.79,53.79,53.79,56.82,56.82,56.82,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,75,75,75,75,75,75,75,75,75,75,75,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,87.12,87.12,87.12,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,76.52,NA,NA,NA,NA,NA
New York,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,4.55,7.58,7.58,7.58,7.58,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,28.03,28.03,28.03,42.42,49.24,49.24,49.24,50.76,50.76,53.03,54.55,56.82,56.82,67.42,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,77.27,77.27,77.27,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,77.27,77.27,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,77.27,77.27,77.27,77.27,77.27,77.27,77.27,76.14,76.14,76.14,76.14,76.14,76.14,76.14,76.14,76.14,76.14,80.68,78.41,78.41,78.41,78.41,78.41,78.41,78.41,78.41,78.41,78.41,77.27,77.27,77.27,77.27,77.27,77.27,77.27,75.76,75.76,75.76,75.76,75.76,75.76,75.76,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,73.48,71.97,71.97,71.97,71.97,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,70.45,67.42,67.42,67.42,67.42,67.42,67.42,67.42,67.42,67.42,61.36,59.85,NA,NA,NA,NA,NA,NA
North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.03,3.03,3.03,3.03,3.03,3.03,13.64,22.73,22.73,22.73,22.73,22.73,35.61,38.64,38.64,38.64,45.45,45.45,45.45,48.48,48.48,52.27,56.06,56.06,56.06,56.06,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,66.67,64.39,64.39,64.39,64.39,64.39,64.39,62.88,62.88,62.88,62.88,62.88,62.88,62.88,62.88,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.88,62.88,62.88,62.88,62.88,62.88,62.88,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,NA,NA,NA,NA,NA,NA
North Dakota,0,0,0,0,0,0,0,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,7.58,12.12,16.67,16.67,16.67,22.73,22.73,22.73,22.73,31.06,31.06,31.06,34.09,34.09,34.09,34.09,34.09,34.09,34.09,34.09,34.09,34.09,34.09,38.64,38.64,38.64,38.64,38.64,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,52.27,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,52.27,52.27,52.27,56.82,56.82,56.82,56.82,47.73,47.73,47.73,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,40.91,40.91,40.91,40.91,40.91,40.91,40.91,40.91,40.91,40.91,40.91,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,32.58,32.58,32.58,32.58,32.58,32.58,32.58,32.58,32.58,32.58,32.58,NA,NA,NA,NA,NA,NA
