State,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12
South Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,207,261,329,373,457,552,646,709,824,937,1064,1190,1223,1257,1316,1392,1492,1573,1686,1759,1799,1830,1895,1977,2028,2069,2125,2147,2187,2309,2367,2437,2574,2673,2724,2784,2914,3023,3145,3267,3336,3371,3415,3528,3619,3698,3744,3805,3837,3903,3990,4084,4163,4179,4273,4335,4403,4483,4573,4664,4755,4828,4899,4961,5069,5143,5221,5276,5335,5389,5437,5497,5554,5592,5652,5717,5752,5818,5872,5933,5982,6049,6062,6063,6063,6190,6280,6331,6408,6470,6522,6543,6599,6663,6737,6808,6891,6952,6996,7081,7159,7214,7261,7307,7364,7404,7474,7609,7690,7761,7820,7909,7939,8008,8080,8145,8244,8307,8334,8371,8507,8606,8691,8773,8884,8939,9013,9126,9189,9265,9349,9435,9564,9694,9814,9896,10032,10170,10347,10511,10612,10832,10959,11155,11394,11659,11918,12235,12551,12964,13201,13425,13739,13993,14118,14424,14657,14878,15068,15298,15651,15777,16170,16324,16596,16831,17173,17533,17692,18090,18508,19068,19298,19626,19902,20076,20449,21137,21496,21750,22128,22413,22575
Tennessee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1504,1671,1969,2196,2786,3017,3234,3344,3575,3828,4012,4193,4370,4467,4527,4720,4921,5140,5140,5546,5718,5814,6081,6356,6564,6783,7011,7369,7528,8038,8336,8624,8881,9280,9529,9652,9886,10969,11783,12191,12566,12745,12837,13073,13344,13916,14632,14965,15193,15300,15564,15916,16319,16643,16925,17124,17222,17563,18013,18516,18992,19425,19731,19896,20062,20710,21282,21949,22531,22838,23067,23567,24068,24693,25280,25753,26159,26159,26962,27599,28283,28938,29591,30043,30254,31020,31827,32736,33609,34740,35435,35855,36996,38272,39857,41250,42734,43706,44319,45974,47852,49748,51661,52983,53808,54730,57239,57239,62129,64234,66357,67651,68471,70878,73259,75550,77558,79357,80340,80997,83170,85313,87290,89151,91323,92100,92655,94812,96896,99085,100967,102686,103426,104054,106041,108035,109765,111416,113313,114099,114769,116864,118885,120675,141568,143156,144383,145359,146213,148165,149698,151202,152674,154947,155865,156808,158660,160202,161707,163181,164982,165844,166674,167778,169649,171153,172618,174044,175143,176030,177945,179322,180781,182116,183533,184404,185221,187026,188576,189990,191651,192958,193849,194836
Texas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2269,2580,3150,3677,4190,4806,5334,5706,6486,7341,8025,9156,9986,10763,11170,11786,12507,12507,14122,14891,15544,16090,16791,17622,18440,19197,20141,21022,21713,21713,23519,24487,25454,26601,27570,28371,29359,30341,30341,31223,32277,33385,35292,36375,37626,38905,40068,40068,42423,43338,44517,45858,46799,47865,48895,49758,49758,51140,52449,54096,55258,56535,58341,59089,60681,62368,63812,65329,67096,68499,69190,70714,72898,74496,76282,78248,79974,81335,84818,87556,90720,93572,97430,100843,103782,108485,113284,118326,122996,127880,132638,136419,142398,149276,155937,162191,169581,172936,177871,186529,195315,203826,212216,221510,229107,229107,244449,251346,260542,273191,282604,282604,297422,306262,315652,323804,331668,338343,344845,349833,358312,367354,375760,383717,393266,399572,405817,415903,424685,431960,438825,446030,451776,457182,466550,472421,478752,484880,492921,499518,507499,514861,522087,527359,532223,538282,543412,543412,553409,558894,564114,568067,568067,577832,577832,585912,590837,594817,600662,605522,609210,611856,613896,618054,642169,646143,649580,652376,657407,661038,664883,668515,672144,677244,680083,683700,687277,692123,695194,698481,701583,703662,705189
Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,218,218,357,443,565,679,776,888,970,1050,1252,1399,1568,1641,1704,1790,1939,2062,2185,2238,2342,2387,2509,2640,2769,2901,3033,3181,3267,3406,3566,3719,3896,4075,4183,4183,4423,4596,4748,4898,5081,5218,5346,5499,5623,5813,5995,6137,6251,6319,6501,6628,6788,6939,7108,7255,7391,7587,7745,7935,8114,8252,8380,8470,8552,8786,9113,9390,9659,9863,10057,10334,10642,11097,11658,11931,12205,12398,12707,13076,13408,13807,14147,14448,14764,15178,15661,16261,16897,17303,17728,18111,18593,19214,19862,20421,20915,21504,22032,22532,23093,23715,24390,24798,25321,25905,26643,27261,28130,28747,29389,29967,30449,30911,31619,32371,33115,33914,34319,34764,35311,35817,36679,37346,37701,38132,38555,38883,39364,39867,40352,40831,41164,41529,41937,42512,42959,43342,43724,43990,44338,44658,44995,45547,45896,46233,46468,46722,47084,47545,48021,48396,48690,48934,49327,49728,50108,50492,50957,51410,51660,51945,52357,52860,53360,53806,54201,54530,54844,55141,55510,56167,56751,57392,57965,58534,59289,60220,61326,62401,63307,63961
Vermont,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,15,15,15,15,15,15,15,1710,1710,1710,1710,1710,NA,NA,NA,NA,0,0,0,0,0,NA,706,718,737,744,777,785,787,789,792,796,804,810,815,820,824,827,834,837,839,843,848,849,855,859,865,873,880,879,879,881,882,888,890,895,901,903,905,907,908,909,912,914,915,917,918,920,922,926,927,930,938,941,946,946,949,953,961,960,967,999,1007,1022,1039,1049,1054,1066,1066,1089,1096,1099,1104,1111,1121,1125,1137,1139,1148,1152,1156,1177,1182,1186,1190,1194,1199,1207,1211,1231,1238,1240,1249,1254,1258,1260,1272,1279,1282,1295,1302,1310,1321,1332,1337,1343,1347,1354,1356,1358,1366,1371,1380,1386,1388,1396,1400,1413,1421,1425,1432,1433,1436,1441,1451,1456,1465,1465,1468,1480,1493,1496,1505,1509,1524,1530,1533,1536,1541,1548,1557,1557,1565,1566,1576,1580,1584,1590,1601,1606,1609,1611,1616,1622,1625,1632,1635,1638,1646,1651,1659,1664
Virginia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721,752,951,1110,1228,1267,1324,1418,1497,1567,1672,1717,1815,1843,1914,2042,2104,2196,2312,2497,2547,2617,2617,2825,2997,3124,3201,3273,3400,3554,3678,3805,3909,3993,4107,4271,4523,4778,4963,5047,5102,5145,5227,5367,5472,5648,5745,5868,5899,6011,6165,6284,6392,6382,6538,6557,6677,6826,6895,7002,7131,7178,7230,7341,7429,7493,7563,7607,7646,7663,7725,7765,7818,7868,7968,8005,8023,8080,8131,8496,8711,8741,8784,8809,8913,9011,9065,9189,9271,9310,9330,9423,9527,9644,9883,9976,10017,10107,10235,10331,10479,10576,10800,10882,10940,11550,11650,11728,11937,12007,12108,12255,12385,12522,12635,12725,12843,12923,12961,13152,13247,13389,13477,13694,13783,13827,13910,13989,14091,14249,14353,14443,14482,14581,14682,14764,14866,14957,14999,15085,15199,15319,15395,15492,15636,15683,15742,15770,15967,16061,16143,16276,16310,16361,16449,16536,16671,16762,16848,16880,16903,16979,17038,17099,17185,17255,17443,17483,17576,17633,17713,17752,17810,17848,17893,18112,18189,18278,18336,18447,18492,18539
Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Virginia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,85,147,211,223,223,255,265,290,330,330,380,439,439,455,455,481,504,545,555,572,611,611,630,716,716,761,761,775,775,803,813,870,870,889,919,919,922,950,983,983,1110,1121,1135,1180,1191,1211,1241,1290,1303,1313,1341,1381,1399,1445,1446,1451,1468,1477,1485,1516,1553,1568,1571,1585,1636,1654,1665,1665,1669,1676,1681,1790,1855,1858,1907,2042,2062,2196,2272,2284,2380,2396,2402,2421,2518,2535,2648,2718,2756,2763,2806,2825,2982,2999,3128,3627,3295,3373,3466,3546,3625,3913,4013,4115,4168,4332,4481,4589,4703,4815,4858,4897,4918,5063,5218,5330,5510,5609,5678,5699,5863,5960,6045,6144,6298,6429,6531,6737,6909,7010,7140,7307,7358,7385,7486,7601,7773,7859,7935,7983,8017,8163,8266,8342,8450,8516,8556,8581,8626,8748,8904,9062,9225,9290,9361,9536,9670,9804,10011,10155,10227,10317,10524,10721,10831,10968,11121,11160,11188,11333,11507,11602,11799,11938,11982,12051,12242,12443,12699,12896,13086,13167,13318
Wisconsin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3352,3352,3698,3723,3973,4131,4348,4520,4694,4875,5014,5176,5371,5673,5994,6250,6542,6542,6786,7371,7728,8012,8362,8688,8999,9207,9405,9846,10384,10880,11338,11646,11838,12172,12172,12980,13337,13770,14047,14242,14583,14999,15348,15783,16231,16558,16837,17122,17613,18055,18055,18951,19310,19543,19852,20121,20557,21174,21606,21953,22217,22587,23089,23527,24043,24491,24899,25242,25758,26305,26792,27329,27909,28318,28670,29275,29923,30555,31258,32004,32628,33130,33902,34682,35502,36333,37287,37971,38633,39513,40416,41319,42317,43284,43964,44495,45368,46323,47221,48244,49283,50028,50662,51456,52350,53239,54181,55172,55982,56602,57382,58244,59076,60055,60933,61720,62310,62995,63730,64480,65265,66075,66699,67234,67902,68641,69299,70229,71153,71906,72478,73122,73964,74834,75878,76909,77750,78527,79557,80627,81902,83184,84632,85824,86822,88131,89393,90726,92366,94094,95513,96727,98385,99925,101669,103530,105373,107004,108371,110110,111765,113596,115826,117865,119747,121204
Wyoming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,138,140,129,148,148,206,227,233,237,254,275,321,321,334,342,343,362,371,373,387,391,391,405,409,416,428,438,443,443,477,477,480,487,496,498,498,504,528,534,551,551,556,575,607,607,624,634,658,658,667,667,714,714,755,757,757,773,789,804,814,814,833,834,834,852,862,870,889,896,909,931,953,966,996,1033,1054,1057,1070,1097,1119,1139,1154,1169,1172,1172,1274,1291,1313,1327,1361,1372,1372,1462,1506,1540,1590,1611,1615,1652,1694,1745,1794,1857,1866,1883,1915,1970,2022,2065,2123,2153,2173,2214,2284,2323,2366,2420,2462,2465,2483,2541,2577,2601,2641,2659,2668,2699,2759,2786,2832,2864,2879,2896,2927,2965,3028,3060,3086,3116,3136,3181,3206,3249,3290,3393,3404,3416,3416,3451,3484,3553,3724,3740,3768,3884,3925,3971,4000,4044,4092,4111,4172,4230,4277,4364,4450,4479,4519,4613,4702,4791,4853,4989,5083,5160,5272,5418,5504,5603,5732,5807,5877,6058
