State,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12
Minnesota,2.56,2.56,6.41,6.41,6.41,6.41,6.41,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,12.18,16.03,16.03,16.03,16.03,16.03,16.03,16.03,30.13,30.13,32.05,33.97,41.03,48.72,48.72,48.72,48.72,48.72,52.56,52.56,52.56,52.56,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,60.26,60.26,60.26,60.26,60.26,60.26,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,49.36,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15
Mississippi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.95,17.95,17.95,17.95,17.95,20.51,20.51,20.51,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,50,50,50,50,50,50,50,50,50,50,50,50,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,50,50,50,50,50,50,50,50,50,50,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,50.64,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,48.08,38.46,38.46,38.46,38.46,38.46,38.46,38.46,38.46,38.46,38.46,38.46,38.46,32.69,32.69,32.69,32.69,32.69,32.69,32.69,32.69,32.69,NA,NA,NA,NA
Missouri,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,10.26,10.26,10.26,10.26,10.26,10.26,18.91,18.91,20.83,24.68,34.94,34.94,34.94,36.86,39.74,39.74,43.59,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,48.4,48.4,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,48.4,45.19,43.91,43.91,43.91,43.91,43.91,40.06,40.06,40.06,40.06,40.06,40.06,40.06,33.33,33.33,33.33,33.33,33.33,33.33,33.33,29.49,29.49,29.49,29.49,29.49,29.49,29.49,29.49,29.49,29.49,29.49,29.49,29.49,29.49,29.49,29.49,29.49,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,38.14,38.14,38.14,38.14,38.14,41.99,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,45.83,NA,NA,NA,NA
Montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,14.1,14.1,28.85,34.62,36.54,36.54,40.38,41.67,41.67,41.67,46.79,48.72,48.72,48.72,52.56,64.1,64.1,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,74.36,74.36,71.79,71.79,71.79,71.79,71.79,71.79,71.79,71.79,71.79,71.79,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,66.67,66.67,66.67,66.67,66.67,66.67,66.67,52.56,52.56,52.56,52.56,52.56,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,52.56,52.56,52.56,52.56,52.56,52.56,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,52.56,52.56,52.56,50.64,52.56,52.56,52.56,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,46.79,46.79,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,48.72,48.72,48.72,48.72,NA,NA,NA,NA
Nebraska,0,0,0,0,0,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,10.26,10.26,10.26,10.26,10.26,19.23,21.79,21.79,28.21,30.13,30.13,38.14,38.14,38.14,41.99,41.99,45.83,47.76,47.76,47.76,47.76,47.76,47.76,47.76,49.04,49.04,49.04,51.28,51.28,51.28,51.28,52.56,52.56,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,56.73,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,45.83,45.83,45.83,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,40.71,40.71,40.71,40.71,46.47,46.47,42.63,42.63,42.63,42.63,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,33.97,33.97,33.97,33.97,35.9,35.9,35.9,35.9,NA,NA,NA
Nevada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,3.85,3.85,3.85,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,14.1,19.23,21.79,28.85,28.85,33.97,33.97,33.97,33.97,45.51,45.51,45.51,45.51,45.51,49.36,49.36,53.21,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,57.05,57.05,57.05,60.9,60.9,60.9,60.9,60.9,60.9,60.9,60.9,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,56.41,56.41,56.41,62.82,62.82,62.82,60.26,60.26,60.26,60.26,60.26,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,NA,NA,NA,NA
New Hampshire,0,0,0,0,0,0,0,0,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,15.38,15.38,15.38,15.38,30.13,43.59,43.59,46.15,48.72,48.72,48.72,50.64,50.64,50.64,50.64,55.77,67.31,67.31,67.31,67.31,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,75.64,71.79,71.79,71.79,71.79,71.79,71.79,71.79,71.79,57.69,57.69,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,53.85,53.85,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,43.59,43.59,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,39.74,39.74,39.74,39.74,39.74,39.74,39.74,39.74,39.74,39.74,39.74,39.74,39.74,39.74,39.74,39.74,39.74,39.74,39.74,39.74,39.74,39.74,NA,NA,NA,NA
New Jersey,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,15.38,19.23,19.23,19.23,30.13,30.13,37.82,37.82,42.31,51.92,51.92,51.92,51.92,51.92,51.92,51.92,51.92,51.92,51.92,51.92,51.92,51.92,51.92,51.92,51.92,51.92,51.92,51.92,55.77,55.77,55.77,55.77,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,62.18,62.18,66.03,66.03,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,56.41,56.41,56.41,56.41,56.41,56.41,56.41,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,NA,NA,NA,NA
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,14.1,14.1,14.1,21.79,28.21,35.9,42.31,51.28,51.28,51.28,51.28,51.28,53.85,53.85,53.85,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,79.49,79.49,79.49,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New York,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,3.85,6.41,6.41,6.41,6.41,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,16.03,16.03,16.03,16.03,16.03,16.03,16.03,16.03,23.72,23.72,23.72,35.9,45.51,45.51,45.51,46.79,54.49,56.41,61.54,63.46,63.46,72.44,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,80.77,80.77,80.77,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,80.77,80.77,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,80.77,80.77,80.77,80.77,80.77,80.77,80.77,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,83.65,81.73,81.73,81.73,81.73,81.73,81.73,81.73,81.73,81.73,81.73,80.77,80.77,80.77,80.77,80.77,80.77,80.77,79.49,79.49,79.49,79.49,79.49,79.49,79.49,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,73.72,73.72,73.72,73.72,73.72,73.72,73.72,73.72,73.72,73.72,73.72,72.44,72.44,72.44,72.44,71.15,71.15,71.15,71.15,71.15,71.15,71.15,71.15,71.15,71.15,71.15,71.15,71.15,71.15,71.15,71.15,71.15,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,67.31,67.31,67.31,67.31,67.31,67.31,67.31,75.32,NA,NA,NA,NA
North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.56,2.56,2.56,2.56,2.56,2.56,11.54,19.23,23.08,23.08,23.08,23.08,33.97,38.46,38.46,38.46,44.23,44.23,44.23,46.79,46.79,50,53.21,53.21,53.21,53.21,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,62.18,60.26,60.26,60.26,60.26,60.26,60.26,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.97,58.97,58.97,58.97,58.97,58.97,58.97,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,55.45,55.45,55.45,55.45,55.45,55.45,55.45,NA,NA,NA,NA
